FID,SAMPLEID,SOILTYPE,DEPTH_m,X_EUREF,Y_EUREF,MULTIBLE_TILL,PROFILE,PROFILE_END,SUBTILL_SORTED
396,16021,moreeni,2,478216.3121,7483402.337,No,Profile,No,No
397,16021,moreeni,3,478216.3121,7483402.337,No,Profile,No,No
398,16021,moreeni,4,478216.3121,7483402.337,No,Profile,No,No
399,16021,moreeni,5,478216.3121,7483402.337,No,Profile,No,No
400,16021,moreeni,6,478216.3121,7483402.337,No,Profile,No,No
401,16021,moreeni,7,478216.3121,7483402.337,No,Profile,No,No
402,16022,moreeni,1,478316.272,7483402.336,No,Profile,No,No
403,16022,moreeni,2,478256.2961,7483402.336,No,Profile,No,No
404,16022,moreeni,3,478256.2961,7483402.336,No,Profile,No,No
405,16022,moreeni,4,478256.2961,7483402.336,No,Profile,No,No
406,16022,moreeni,5.3,478256.2961,7483402.336,No,Profile,No,No
407,16023,moreeni,1,478306.276,7483412.332,No,Profile,No,No
408,16023,moreeni,2,478306.276,7483412.332,No,Profile,No,No
409,16023,moreeni,3,478306.276,7483412.332,No,Profile,No,No
410,16023,moreeni,4,478306.276,7483412.332,No,Profile,No,No
411,16024,moreeni,1,478356.2559,7483412.332,No,Profile,No,No
412,16024,moreeni,2,478356.2559,7483412.332,No,Profile,No,No
413,16024,moreeni,3,478356.2559,7483412.332,No,Profile,No,No
414,16024,moreeni,4,478356.2559,7483412.332,No,Profile,No,No
415,16024,moreeni,5,478356.2559,7483412.332,No,Profile,No,No
416,16025,moreeni,1,478406.2358,7483412.332,No,Profile,No,No
417,16025,moreeni,2,478406.2358,7483412.332,No,Profile,No,No
418,16025,moreeni,3,478406.2358,7483412.332,No,Profile,No,No
419,16025,moreeni,4,478406.2358,7483412.332,No,Profile,No,No
420,16025,moreeni,5,478406.2358,7483412.332,No,Profile,No,No
421,16025,moreeni,6.2,478406.2358,7483412.332,No,Profile,No,No
422,15264,moreeni,1,483264.2188,7476774.961,No,Profile,No,No
423,15264,rapakallio,2,483264.2188,7476774.961,No,Profile,No,No
424,15264,rapakallio,2,483264.2188,7476774.961,No,Profile,No,No
425,15265,hiekka,1,483853.9777,7474795.75,No,Profile,No,No
426,15265,sora,4,483853.9777,7474795.75,No,Profile,No,No
427,15265,hiekka,5,483853.9777,7474795.75,No,Profile,No,No
428,15265,hiekka,6,483853.9777,7474795.75,No,Profile,No,No
429,15266,moreeni,1,481444.9568,7475595.437,No,Profile,No,No
430,15266,moreeni,2,481444.9568,7475595.437,No,Profile,No,No
431,15266,moreeni,3,481444.9568,7475595.437,No,Profile,No,No
432,15266,moreeni,4,481444.9568,7475595.437,No,Profile,No,No
433,15266,moreeni,5,481444.9568,7475595.437,No,Profile,No,No
434,15266,moreeni,8,481444.9568,7475595.437,No,Profile,No,No
435,15267,moreeni,1,482814.4032,7474136.016,No,Profile,No,No
436,15267,moreeni,2,482814.4032,7474136.016,No,Profile,No,No
437,15267,moreeni,3,482814.4032,7474136.016,No,Profile,No,No
438,15267,moreeni,4,482814.4032,7474136.016,No,Profile,No,No
439,15267,moreeni,5,482814.4032,7474136.016,No,Profile,No,No
440,15267,moreeni,6,482814.4032,7474136.016,No,Profile,No,No
441,15267,moreeni,7,482814.4032,7474136.016,No,Profile,No,No
442,15268,hiekka,1,483384.1768,7472156.805,No,Profile,No,No
443,15268,moreeni,2,483384.1768,7472156.805,No,Profile,No,No
444,15268,moreeni,3,483384.1768,7472156.805,No,Profile,No,No
445,15268,moreeni,4,483384.1768,7472156.805,No,Profile,No,No
446,15268,moreeni,5,483384.1768,7472156.805,No,Profile,No,No
447,15268,hiekka,5.1,483384.1768,7472156.805,No,Profile,No,No
448,15268,moreeni,5.8,483384.1768,7472156.805,No,Profile,No,No
449,15269,hiekka,1,484053.9087,7470407.502,No,Profile,No,No
450,15269,hiekka,4,484053.9087,7470407.502,No,Profile,No,No
451,15269,hiekka,7,484053.9087,7470407.502,No,Profile,No,No
452,15269,moreeni,10,484053.9087,7470407.502,No,Profile,No,No
453,15309,moreeni,1,489531.666,7475195.578,No,Profile,No,No
454,15309,moreeni,1.7,489531.666,7475195.578,No,Profile,No,No
455,15310,moreeni,1,487612.4495,7475805.339,No,Profile,No,No
456,15310,moreeni,2,487612.4495,7475805.339,No,Profile,No,No
457,15310,moreeni,2.4,487612.4495,7475805.339,No,Profile,No,No
458,15311,moreeni,1,485543.2959,7476575.036,No,Profile,No,No
459,15311,moreeni,2,485543.2959,7476575.036,No,Profile,No,No
460,15311,moreeni,3,485543.2959,7476575.036,No,Profile,No,No
461,15311,moreeni,3.9,485543.2959,7476575.036,No,Profile,No,No
462,15311,moreeni,4,485543.2959,7476575.036,No,Profile,No,No
463,15312,moreeni,5.5,483774.0145,7473346.329,No,Profile,No,No
464,15312,moreeni,8.5,483774.0145,7473346.329,No,Profile,No,No
465,15517,moreeni,1.4,488672.0173,7475495.46,No,Profile,No,No
466,15517,moreeni,2,488672.0173,7475495.46,No,Profile,No,No
467,15517,moreeni,2.8,488672.0173,7475495.46,No,Profile,No,No
468,15518,moreeni,0.9,485383.3616,7476655.004,No,Profile,No,No
469,15518,moreeni,1.5,485383.3616,7476655.004,No,Profile,No,No
470,15518,hiekka,2,485383.3616,7476655.004,No,Profile,No,No
471,15518,moreeni,2.5,485383.3616,7476655.004,No,Profile,No,No
472,15518,moreeni,3.8,485383.3616,7476655.004,No,Profile,No,No
473,15518, ,4,485383.3616,7476655.004,No,Profile,No,No
474,15552,moreeni,0.9,483254.2289,7472456.686,No,Profile,No,No
475,15552,moreeni,1.4,483254.2289,7472456.686,No,Profile,No,No
476,15552,moreeni,1.9,483254.2289,7472456.686,No,Profile,No,No
477,15552,moreeni,2.4,483254.2289,7472456.686,No,Profile,No,No
478,15552,moreeni,2.9,483254.2289,7472456.686,No,Profile,No,No
479,15552,moreeni,3.4,483254.2289,7472456.686,No,Profile,No,No
480,15552,moreeni,3.9,483254.2289,7472456.686,No,Profile,No,No
481,15552,hiekka,4.4,483254.2289,7472456.686,No,Profile,No,No
482,15553,moreeni,0.5,481095.0998,7475445.497,No,Profile,No,No
483,15553,moreeni,1,481095.0998,7475445.497,No,Profile,No,No
484,15553,moreeni,1.5,481095.0998,7475445.497,No,Profile,No,No
485,15553,moreeni,2,481095.0998,7475445.497,No,Profile,No,No
486,15553,moreeni,2.5,481095.0998,7475445.497,No,Profile,No,No
487,15553,hiekka,3,481095.0998,7475445.497,No,Profile,No,No
488,15553,hiekka,3.5,481095.0998,7475445.497,No,Profile,No,No
489,15553,hiekka,4,481095.0998,7475445.497,No,Profile,No,No
490,15553,hiekka,4.5,481095.0998,7475445.497,No,Profile,No,No
491,58418,moreeni,0.5,485573.3196,7479054.045,No,Profile,No,No
492,58418,moreeni,1,485573.3196,7479054.045,No,Profile,No,No
493,58418,moreeni,1.5,485573.3196,7479054.045,No,Profile,No,No
494,58419,moreeni,0.5,486592.9187,7479793.747,No,Profile,No,No
495,58419,moreeni,1,486592.9187,7479793.747,No,Profile,No,No
496,58419,moreeni,1.5,486592.9187,7479793.747,No,Profile,No,No
497,15247,moreeni,1,481614.8961,7477574.646,No,Profile,No,No
498,15247,moreeni,2,481614.8961,7477574.646,No,Profile,No,No
499,15247,moreeni,3,481614.8961,7477574.646,No,Profile,No,No
500,15247,moreeni,4,481614.8961,7477574.646,No,Profile,No,No
501,15247,sora,5,481614.8961,7477574.646,No,Profile,No,No
502,15247,moreeni,7,481614.8961,7477574.646,No,Profile,No,No
503,15247,moreeni,8,481614.8961,7477574.646,No,Profile,No,No
504,15248,moreeni,1,481914.8018,7479423.906,No,Profile,No,No
505,15248,hiekka,2,481914.8018,7479423.906,No,Profile,No,No
506,15248,moreeni,3,481914.8018,7479423.906,No,Profile,No,No
507,15248,moreeni,4,481914.8018,7479423.906,No,Profile,No,No
508,15248,moreeni,5,481914.8018,7479423.906,No,Profile,No,No
509,15248,moreeni,5.4,481914.8018,7479423.906,No,Profile,No,No
510,15249,hiekka,1,481954.7957,7481033.264,No,Profile,No,No
511,15249,moreeni,2,481954.7957,7481033.264,No,Profile,No,No
512,15249,moreeni,4,481954.7957,7481033.264,No,Profile,No,No
513,15249,moreeni,5,481954.7957,7481033.264,No,Profile,No,No
514,15249,hiekka,6,481954.7957,7481033.264,No,Profile,No,No
515,15249,moreeni,9,481954.7957,7481033.264,No,Profile,No,No
516,15249,moreeni,10,481954.7957,7481033.264,No,Profile,No,No
517,15254,hiekka,4,481614.9498,7484221.995,No,Profile,No,No
518,15254,hiekka,7,481614.9498,7484221.995,No,Profile,No,No
519,15254,hiekka,10,481614.9498,7484221.995,No,Profile,No,No
520,15254,rapakallio,11.7,481614.9498,7484221.995,No,Profile,No,No
521,15254,rapakallio,11.7,481614.9498,7484221.995,No,Profile,No,No
522,15255,moreeni,1,480305.4776,7484471.903,No,Profile,No,No
523,15255,hiekka,1.1,480305.4776,7484471.903,No,Profile,No,No
524,15255,sora,4,480305.4776,7484471.903,No,Profile,No,No
525,15255,sora,4.3,480305.4776,7484471.903,No,Profile,No,No
526,15256,moreeni,1,480345.4539,7482982.492,No,Profile,No,No
527,15256,moreeni,2,480345.4539,7482982.492,No,Profile,No,No
528,15256,moreeni,3,480345.4539,7482982.492,No,Profile,No,No
529,15256,rapakallio,3.3,480345.4539,7482982.492,No,Profile,No,No
530,15256,rapakallio,3.3,480345.4539,7482982.492,No,Profile,No,No
531,15257,moreeni,1,481055.1626,7481932.908,No,Profile,No,No
532,15257,hiekka,2,481055.1626,7481932.908,No,Profile,No,No
533,15257,moreeni,5,481055.1626,7481932.908,No,Profile,No,No
534,15257,sora,6.5,481055.1626,7481932.908,No,Profile,No,No
535,15258,hiekka,1,479865.6364,7481023.274,No,Profile,No,No
536,15258,moreeni,3,479865.6364,7481023.274,No,Profile,No,No
537,15258,moreeni,3.9,479865.6364,7481023.274,No,Profile,No,No
538,15296,moreeni,1,484993.5352,7477774.558,No,Profile,No,No
539,15296,moreeni,2,484993.5352,7477774.558,No,Profile,No,No
540,15296,moreeni,3,484993.5352,7477774.558,No,Profile,No,No
541,15297,moreeni,1,483594.103,7477974.481,No,Profile,No,No
542,15297,moreeni,1.7,483594.103,7477974.481,No,Profile,No,No
543,15305,moreeni,1,486083.1183,7479363.92,No,Profile,No,No
544,15305,moreeni,1.8,486083.1183,7479363.92,No,Profile,No,No
545,15305,moreeni,2.2,486083.1183,7479363.92,No,Profile,No,No
546,15307,moreeni,1,483254.2575,7479174.003,No,Profile,No,No
547,15307,moreeni,2,483254.2575,7479174.003,No,Profile,No,No
548,15307,rapakallio,2.8,483254.2575,7479174.003,No,Profile,No,No
549,15307,rapakallio,2.8,483254.2575,7479174.003,No,Profile,No,No
550,15308,moreeni,1,484303.8032,7477054.847,No,Profile,No,No
551,15308,moreeni,2,484303.8032,7477054.847,No,Profile,No,No
552,15308,moreeni,2.2,484303.8032,7477054.847,No,Profile,No,No
553,15519,moreeni,0.8,485613.3045,7479124.017,No,Profile,No,No
554,15519,moreeni,0.9,485613.3045,7479124.017,No,Profile,No,No
555,15519,hiekka,1,485613.3045,7479124.017,No,Profile,No,No
556,15519,moreeni,1.6,485613.3045,7479124.017,No,Profile,No,No
557,15519,moreeni,2.5,485613.3045,7479124.017,No,Profile,No,No
558,15525,hiekka,1,483314.2356,7479333.938,No,Profile,No,No
559,15525,moreeni,2,483314.2356,7479333.938,No,Profile,No,No
560,15525,moreeni,2.3,482314.6391,7479333.941,No,Profile,No,No
561,15525,rapakallio,2.5,483314.2356,7479333.938,No,Profile,No,No
562,15525,rapakallio,2.5,483314.2356,7479333.938,No,Profile,No,No
563,06014,moreeni,0.5,496798.7079,7473456.255,No,Profile,No,No
564,06016,moreeni,0.5,496808.7077,7473756.136,No,Profile,No,No
565,06017,moreeni,1.2,496808.7077,7473756.136,No,Profile,No,No
566,06018,moreeni,1.8,491770.7571,7473156.387,No,Profile,No,No
567,06020,moreeni,0.5,491770.7569,7473256.347,No,Profile,No,No
568,06021,moreeni,0.8,491770.7569,7473256.347,No,Profile,No,No
569,06023,moreeni,0.5,491770.7566,7473346.311,No,Profile,No,No
570,06024,moreeni,1,491770.7566,7473346.311,No,Profile,No,No
571,06027,moreeni,1.1,491770.7563,7473456.267,No,Profile,No,No
572,06029,moreeni,0.5,491770.756,7473546.231,No,Profile,No,No
573,06031,hiekka,0.5,491760.7598,7473656.187,No,Profile,No,No
574,06033,moreeni,0.5,491750.7635,7473756.147,No,Profile,No,No
575,06034,moreeni,1.1,491750.7635,7473756.147,No,Profile,No,No
576,06036,moreeni,0.5,491750.7633,7473856.107,No,Profile,No,No
577,06037,moreeni,1.5,491750.7633,7473856.107,No,Profile,No,No
578,06039,moreeni,0.5,491750.7629,7473976.059,No,Profile,No,No
579,06040,moreeni,1.3,491750.7629,7473976.059,No,Profile,No,No
580,06042,moreeni,0.5,491750.7626,7474076.02,No,Profile,No,No
581,06043,moreeni,1.6,491750.7626,7474076.02,No,Profile,No,No
582,06045,moreeni,0.5,491750.7623,7474175.98,No,Profile,No,No
583,06046,moreeni,1.6,491750.7623,7474175.98,No,Profile,No,No
584,06050,moreeni,0.5,491730.7697,7474435.876,No,Profile,No,No
585,06052,moreeni,0.5,491730.7694,7474535.836,No,Profile,No,No
586,06053,moreeni,0.8,491730.7694,7474535.836,No,Profile,No,No
587,06055,moreeni,0.5,491730.7702,7474635.796,No,Profile,No,No
588,06056,moreeni,1.8,491730.7702,7474635.796,No,Profile,No,No
589,06060,moreeni,0.5,491730.7732,7474845.712,No,Profile,No,No
590,06062,hiekka,0.5,491730.7762,7475055.628,No,Profile,No,No
591,06065,hiekka,0.5,491730.779,7475245.552,No,Profile,No,No
592,06066,hiekka,1.2,491730.779,7475245.552,No,Profile,No,No
593,06114,moreeni,0.5,498607.9806,7470067.604,No,Profile,No,No
594,06117, ,0.5,498617.976,7470247.532,No,Profile,No,No
595,06118, ,1.4,498617.976,7470247.532,No,Profile,No,No
596,06120,moreeni,0.5,498627.9717,7470337.496,No,Profile,No,No
597,06121,moreeni,1.8,498627.9717,7470337.496,No,Profile,No,No
598,06123,moreeni,0.5,498647.9619,7470917.265,No,Profile,No,No
599,15204,moreeni,1,499627.5633,7470747.33,No,Profile,No,No
600,15204,moreeni,2,499627.5633,7470747.33,No,Profile,No,No
601,15204,moreeni,2.6,499627.5633,7470747.33,No,Profile,No,No
602,15205,moreeni,1,496248.9351,7472346.7,No,Profile,No,No
603,15205,moreeni,2,496248.9351,7472346.7,No,Profile,No,No
604,15205,moreeni,3,496248.9351,7472346.7,No,Profile,No,No
605,15205,moreeni,4,496248.9351,7472346.7,No,Profile,No,No
606,15205,moreeni,4.3,496248.9351,7472346.7,No,Profile,No,No
607,15205,rapakallio,4.4,496248.9351,7472346.7,No,Profile,No,No
608,15205,rapakallio,4.4,496248.9351,7472346.7,No,Profile,No,No
609,15206,moreeni,1,494589.6139,7471397.083,No,Profile,No,No
610,15206,moreeni,2,494589.6139,7471397.083,No,Profile,No,No
611,15206,moreeni,3,494589.6139,7471397.083,No,Profile,No,No
612,15206,moreeni,3.3,494589.6139,7471397.083,No,Profile,No,No
613,15207,moreeni,1,492680.3848,7473776.137,No,Profile,No,No
614,15207,rapakallio,2,492680.3848,7473776.137,No,Profile,No,No
615,15207,rapakallio,2,492680.3848,7473776.137,No,Profile,No,No
616,15207,rapakallio,2.7,492680.3848,7473776.137,No,Profile,No,No
617,15207,rapakallio,2.7,492680.3848,7473776.137,No,Profile,No,No
618,15208,moreeni,1,489971.4864,7475055.633,No,Profile,No,No
619,15208,moreeni,2,489971.4864,7475055.633,No,Profile,No,No
620,15208,moreeni,3,489971.4864,7475055.633,No,Profile,No,No
621,15208,moreeni,3.9,489971.4864,7475055.633,No,Profile,No,No
622,15208,rapakallio,4,489971.4864,7475055.633,No,Profile,No,No
623,15208,rapakallio,4,489971.4864,7475055.633,No,Profile,No,No
624,15208,rapakallio,4.2,489971.4864,7475055.633,No,Profile,No,No
625,15208,rapakallio,4.2,489971.4864,7475055.633,No,Profile,No,No
626,15515,moreeni,1,496278.9229,7472346.7,No,Profile,No,No
627,15515,hiekka,1.6,496278.9229,7472346.7,No,Profile,No,No
628,15515,moreeni,2.2,496278.9229,7472346.7,No,Profile,No,No
629,15515,moreeni,3.2,496278.9229,7472346.7,No,Profile,No,No
630,15516,hiekka,0.9,492770.3483,7473716.161,No,Profile,No,No
631,15516,moreeni,1.3,492770.3483,7473716.161,No,Profile,No,No
632,15516,moreeni,1.6,492770.3483,7473716.161,No,Profile,No,No
633,15516,moreeni,2.5,492770.3483,7473716.161,No,Profile,No,No
634,15516,moreeni,3.3,492770.3483,7473716.161,No,Profile,No,No
635,15298,moreeni,1,492050.6776,7477164.785,No,Profile,No,No
636,15298,moreeni,2,492050.6776,7477164.785,No,Profile,No,No
637,15298,moreeni,2.5,492050.6776,7477164.785,No,Profile,No,No
638,15299,moreeni,1,490441.3618,7479553.834,No,Profile,No,No
639,15299,moreeni,2,490441.3618,7479553.834,No,Profile,No,No
640,15299,moreeni,3,490441.3618,7479553.834,No,Profile,No,No
641,15299,moreeni,3.1,490441.3618,7479553.834,No,Profile,No,No
642,15300,moreeni,1,498168.2415,7479473.847,No,Profile,No,No
643,15300,moreeni,2,498168.2415,7479473.847,No,Profile,No,No
644,15300,rapakallio,2.7,498168.2415,7479473.847,No,Profile,No,No
645,15300,rapakallio,2.7,498168.2415,7479473.847,No,Profile,No,No
646,15302,moreeni,1,499647.6293,7478434.259,No,Profile,No,No
647,15302,moreeni,2,499647.6293,7478434.259,No,Profile,No,No
648,15302,moreeni,3,499647.6293,7478434.259,No,Profile,No,No
649,15304,moreeni,1,491390.951,7477654.59,No,Profile,No,No
650,15304,hiekka,2,491390.951,7477654.59,No,Profile,No,No
651,15304,hiekka,2.3,491390.951,7477654.59,No,Profile,No,No
652,15521,moreeni,1.5,491091.0798,7478194.375,No,Profile,No,No
653,15521,moreeni,2,491091.0798,7478194.375,No,Profile,No,No
654,15521,hiekka,2.5,491091.0798,7478194.375,No,Profile,No,No
655,15521,moreeni,2.8,491091.0798,7478194.375,No,Profile,No,No
656,15521,moreeni,3.5,491091.0798,7478194.375,No,Profile,No,No
657,15521,hiekka,4,491091.0798,7478194.375,No,Profile,No,No
658,15521,moreeni,5.3,491091.0798,7478194.375,No,Profile,No,No
659,15523,hiekka,1.5,498388.1392,7478534.222,No,Profile,No,No
660,15523,moreeni,2.3,498388.1392,7478534.222,No,Profile,No,No
661,15523,moreeni,3,498388.1392,7478534.222,No,Profile,No,No
662,31183,moreeni,0.6,466041.2616,7492348.784,No,Profile,No,No
663,31185,moreeni,0.6,466051.257,7492248.824,No,Profile,No,No
664,31186,moreeni,1,466051.257,7492248.824,No,Profile,No,No
665,31188,moreeni,0.6,466061.2525,7492148.863,No,Profile,No,No
666,31189,moreeni,1.5,466061.2525,7492148.863,No,Profile,No,No
667,31192,moreeni,0.6,466071.2479,7492048.903,No,Profile,No,No
668,31194,moreeni,0.6,466081.2433,7491948.943,No,Profile,No,No
669,31196,moreeni,0.6,466091.2388,7491848.983,No,Profile,No,No
670,31199,moreeni,0.6,466101.2343,7491759.019,No,Profile,No,No
671,31202,moreeni,1.2,466121.2256,7491649.062,No,Profile,No,No
672,31232,moreeni,1.1,466281.1538,7490269.612,No,Profile,No,No
673,31237,moreeni,1.1,466301.1447,7490069.691,No,Profile,No,No
674,31249,moreeni,1.1,466361.1178,7489569.89,No,Profile,No,No
675,31252,moreeni,1.2,466371.1133,7489469.93,No,Profile,No,No
676,51761,moreeni,0.9,469779.7803,7496767.021,No,Profile,No,No
677,51762,moreeni,1,469779.7799,7496687.053,No,Profile,No,No
678,51763,moreeni,0.5,469259.9807,7495127.674,No,Profile,No,No
679,51764,moreeni,1.1,469160.0247,7495827.396,No,Profile,No,No
680,51765,moreeni,0.8,469160.0253,7495927.356,No,Profile,No,No
681,51766,moreeni,1,469140.035,7496237.232,No,Profile,No,No
682,51767,moreeni,1.2,469140.0355,7496337.193,No,Profile,No,No
683,51768,moreeni,0.7,469140.0361,7496437.153,No,Profile,No,No
684,51769,moreeni,1.3,469130.0406,7496537.113,No,Profile,No,No
685,51770,moreeni,0.8,468550.2745,7496627.078,No,Profile,No,No
686,51771,moreeni,0.9,468550.2751,7496727.038,No,Profile,No,No
687,51772,moreeni,1,468540.2797,7496846.99,No,Profile,No,No
688,51840,moreeni,1,467350.717,7489120.069,No,Profile,No,No
689,51841,moreeni,0.9,467340.7216,7489230.025,No,Profile,No,No
690,51842,moreeni,0.9,467330.7262,7489329.985,No,Profile,No,No
691,51843,moreeni,0.9,467320.7308,7489429.945,No,Profile,No,No
692,51844,moreeni,0.7,467320.7313,7489529.906,No,Profile,No,No
693,51845,moreeni,0.7,467310.7359,7489629.866,No,Profile,No,No
694,51846,moreeni,0.8,467300.7404,7489729.826,No,Profile,No,No
695,51847,moreeni,0.8,467300.741,7489829.786,No,Profile,No,No
696,51848,moreeni,1,467290.7455,7489929.746,No,Profile,No,No
697,51849,moreeni,0.8,467280.7501,7490039.703,No,Profile,No,No
698,51850,moreeni,0.9,467140.8178,7492148.863,No,Profile,No,No
699,51851,moreeni,1.3,465131.6071,7488510.313,No,Profile,No,No
700,51852,moreeni,1,465131.6076,7488600.278,No,Profile,No,No
701,51853,moreeni,1,465121.6122,7488700.238,No,Profile,No,No
702,51854,moreeni,0.9,465121.6128,7488810.194,No,Profile,No,No
703,51855,moreeni,0.8,465121.6133,7488910.154,No,Profile,No,No
704,51856,moreeni,0.9,465121.6139,7489020.11,No,Profile,No,No
705,51857,moreeni,0.8,465121.6144,7489110.075,No,Profile,No,No
706,51858,moreeni,1,465121.6149,7489210.035,No,Profile,No,No
707,51859,moreeni,0.9,465111.6195,7489309.995,No,Profile,No,No
708,51860,moreeni,1.2,465111.62,7489409.955,No,Profile,No,No
709,51861,moreeni,0.9,465111.6205,7489509.915,No,Profile,No,No
710,51862,moreeni,0.7,465111.6211,7489609.875,No,Profile,No,No
711,51863,moreeni,0.8,465111.6216,7489709.836,No,Profile,No,No
712,51864,moreeni,0.7,465101.6262,7489809.796,No,Profile,No,No
713,51865,moreeni,0.7,465101.6267,7489909.756,No,Profile,No,No
714,51866,moreeni,0.6,465101.6273,7490009.716,No,Profile,No,No
715,51867,moreeni,0.7,465091.6319,7490119.672,No,Profile,No,No
716,51868,moreeni,0.8,465091.6324,7490219.633,No,Profile,No,No
